ds,y,unique_id,day_of_week,month,hour,is_weekend,is_holiday,month_sin,month_cos,day_of_week_sin,day_of_week_cos,hour_sin,hour_cos,gas_price,cross_border_trading,non_renewable,renewable,load,co2_emission_allowances
2018-12-03 01:00:00,21.25,electricity_prices,0,12,1,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,0.2588190451025207,0.9659258262890684,24.216,-12190.2,19043.95,31574.03,46353.03,19.25
2018-12-03 02:00:00,21.56,electricity_prices,0,12,2,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,0.4999999999999999,0.8660254037844387,24.216,-11558.56,18679.72,31560.8,45389.2,19.25
2018-12-03 03:00:00,21.2,electricity_prices,0,12,3,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,0.7071067811865475,0.7071067811865476,24.216,-10818.04,18633.19,31591.79,46141.84,19.25
2018-12-03 04:00:00,20.64,electricity_prices,0,12,4,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,0.8660254037844386,0.5000000000000001,24.216,-10609.51,18679.8,32409.22,47814.24,19.25
2018-12-03 05:00:00,25.96,electricity_prices,0,12,5,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,0.9659258262890684,0.2588190451025207,24.216,-11797.73,20687.68,33121.33,52945.55,19.25
2018-12-03 06:00:00,47.66,electricity_prices,0,12,6,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,1.0,6.123233995736766e-17,24.216,-10802.51,25612.57,34254.49,62707.0,19.25
2018-12-03 07:00:00,53.67,electricity_prices,0,12,7,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,0.9659258262890684,-0.2588190451025206,24.216,-8125.78,28654.48,34556.47,69648.62,19.25
2018-12-03 08:00:00,53.69,electricity_prices,0,12,8,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,0.8660254037844387,-0.4999999999999998,24.216,-6914.33,29055.71,35569.72,71922.68,19.25
2018-12-03 09:00:00,51.23,electricity_prices,0,12,9,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,0.7071067811865476,-0.7071067811865475,24.216,-6008.13,29354.0,36432.39,72184.62,19.25
2018-12-03 10:00:00,49.58,electricity_prices,0,12,10,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,0.4999999999999999,-0.8660254037844387,24.216,-5837.4,29276.08,38303.19,73378.5,19.25
2018-12-03 11:00:00,49.3,electricity_prices,0,12,11,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,0.258819045102521,-0.9659258262890682,24.216,-5552.92,28748.49,39541.0,74117.04,19.25
2018-12-03 12:00:00,49.2,electricity_prices,0,12,12,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,24.216,-6465.04,28095.03,39243.73,73646.88,19.25
2018-12-03 13:00:00,49.33,electricity_prices,0,12,13,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,-0.2588190451025208,-0.9659258262890684,24.216,-5692.02,29672.89,36332.8,73242.54,19.25
2018-12-03 14:00:00,49.69,electricity_prices,0,12,14,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,24.216,-4011.31,31263.12,32078.43,72293.24,19.25
2018-12-03 15:00:00,55.58,electricity_prices,0,12,15,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,-0.7071067811865471,-0.7071067811865479,24.216,-3547.05,32379.52,28500.29,71863.48,19.25
2018-12-03 16:00:00,52.17,electricity_prices,0,12,16,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,24.216,-3014.32,32730.41,26922.42,72570.84,19.25
2018-12-03 17:00:00,60.04,electricity_prices,0,12,17,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,-0.9659258262890684,-0.2588190451025206,24.216,-2376.49,32999.3,26960.17,74102.11,19.25
2018-12-03 18:00:00,64.89,electricity_prices,0,12,18,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,-1.0,-1.8369701987210292e-16,24.216,-1696.65,33036.15,27498.93,73125.11,19.25
2018-12-03 19:00:00,61.6,electricity_prices,0,12,19,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,-0.9659258262890684,0.2588190451025203,24.216,-2975.78,32314.77,28882.91,71491.7,19.25
2018-12-03 20:00:00,55.46,electricity_prices,0,12,20,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,24.216,-4385.56,30797.12,30569.67,67894.96,19.25
2018-12-03 21:00:00,47.56,electricity_prices,0,12,21,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,-0.7071067811865477,0.7071067811865474,24.216,-5590.19,28612.62,32128.71,63902.58,19.25
2018-12-03 22:00:00,46.03,electricity_prices,0,12,22,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,-0.5000000000000004,0.8660254037844384,24.216,-8533.77,26420.14,32981.78,60552.33,19.25
2018-12-03 23:00:00,41.95,electricity_prices,0,12,23,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,-0.2588190451025215,0.965925826289068,24.216,-10798.41,23946.68,34503.29,56118.53,19.25
2018-12-04 00:00:00,36.22,electricity_prices,1,12,0,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0.0,1.0,24.216,-11126.55,20903.89,35219.19,52089.49,19.25
2018-12-04 01:00:00,31.54,electricity_prices,1,12,1,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0.2588190451025207,0.9659258262890684,24.216,-11287.94,20614.37,35838.53,50164.62,19.25
2018-12-04 02:00:00,31.06,electricity_prices,1,12,2,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,24.216,-10821.75,20704.19,34975.74,49530.82,19.25
2018-12-04 03:00:00,27.97,electricity_prices,1,12,3,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0.7071067811865475,0.7071067811865476,24.216,-9995.82,20552.72,34641.64,50054.96,19.25
2018-12-04 04:00:00,31.88,electricity_prices,1,12,4,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,24.216,-9852.31,21561.73,34980.64,51757.17,19.25
2018-12-04 05:00:00,39.87,electricity_prices,1,12,5,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0.9659258262890684,0.2588190451025207,24.216,-11689.07,24591.1,34622.51,56315.04,19.25
2018-12-04 06:00:00,47.76,electricity_prices,1,12,6,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,24.216,-9419.4,29308.83,33715.75,64130.63,19.25
2018-12-04 07:00:00,49.4,electricity_prices,1,12,7,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0.9659258262890684,-0.2588190451025206,24.216,-6550.94,31878.3,31459.42,70035.98,19.25
2018-12-04 08:00:00,54.99,electricity_prices,1,12,8,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,24.216,-5801.96,34357.62,30012.76,72311.51,19.25
2018-12-04 09:00:00,49.84,electricity_prices,1,12,9,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0.7071067811865476,-0.7071067811865475,24.216,-5997.19,34905.15,30153.56,72448.54,19.25
2018-12-04 10:00:00,48.81,electricity_prices,1,12,10,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0.4999999999999999,-0.8660254037844387,24.216,-6857.11,35490.02,31678.98,73141.68,19.25
2018-12-04 11:00:00,47.03,electricity_prices,1,12,11,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682,24.216,-6926.97,35401.74,33358.94,73575.53,19.25
2018-12-04 12:00:00,46.61,electricity_prices,1,12,12,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,24.216,-7454.75,35027.73,33914.24,72837.56,19.25
2018-12-04 13:00:00,47.18,electricity_prices,1,12,13,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,-0.2588190451025208,-0.9659258262890684,24.216,-6146.99,35303.28,32685.88,72768.41,19.25
2018-12-04 14:00:00,50.97,electricity_prices,1,12,14,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,24.216,-6068.97,35972.45,29342.49,72026.9,19.25
2018-12-04 15:00:00,61.79,electricity_prices,1,12,15,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,-0.7071067811865471,-0.7071067811865479,24.216,-5623.76,37115.93,25235.66,71633.39,19.25
2018-12-04 16:00:00,65.23,electricity_prices,1,12,16,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,24.216,-4022.32,37467.43,23786.36,73010.41,19.25
2018-12-04 17:00:00,70.84,electricity_prices,1,12,17,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,-0.9659258262890684,-0.2588190451025206,24.216,-2629.79,39042.22,23197.18,75917.69,19.25
2018-12-04 18:00:00,72.43,electricity_prices,1,12,18,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210292e-16,24.216,-4002.05,39569.04,22927.3,75212.02,19.25
2018-12-04 19:00:00,70.36,electricity_prices,1,12,19,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,-0.9659258262890684,0.2588190451025203,24.216,-4168.74,39545.84,22418.35,73398.08,19.25
2018-12-04 20:00:00,68.14,electricity_prices,1,12,20,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,24.216,-5161.01,39124.34,21829.08,69511.9,19.25
2018-12-04 21:00:00,60.9,electricity_prices,1,12,21,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,-0.7071067811865477,0.7071067811865474,24.216,-6311.62,38214.69,20963.64,65719.62,19.25
2018-12-04 22:00:00,53.87,electricity_prices,1,12,22,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,24.216,-7247.62,37089.96,20354.78,62622.32,19.25
2018-12-04 23:00:00,50.88,electricity_prices,1,12,23,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,-0.2588190451025215,0.965925826289068,24.216,-6915.14,35443.1,20095.17,58369.71,19.25
2018-12-05 00:00:00,48.7,electricity_prices,2,12,0,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143,0.0,1.0,24.216,-7096.56,34239.28,19006.58,54744.9,19.25
2018-12-05 01:00:00,46.95,electricity_prices,2,12,1,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143,0.2588190451025207,0.9659258262890684,24.216,-6283.33,33924.53,18929.4,53111.84,19.25
2018-12-05 02:00:00,47.1,electricity_prices,2,12,2,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,24.216,-5959.47,33836.06,18821.75,52412.21,19.25
2018-12-05 03:00:00,46.33,electricity_prices,2,12,3,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143,0.7071067811865475,0.7071067811865476,24.216,-5796.1,34384.78,19106.16,53127.66,19.25
2018-12-05 04:00:00,47.08,electricity_prices,2,12,4,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143,0.8660254037844386,0.5000000000000001,24.216,-4969.06,34442.82,19196.59,54502.73,19.25
2018-12-05 05:00:00,47.08,electricity_prices,2,12,5,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143,0.9659258262890684,0.2588190451025207,24.216,-7266.91,35854.46,19056.8,57663.79,19.25
2018-12-05 06:00:00,57.08,electricity_prices,2,12,6,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,24.216,-3468.42,38871.89,18773.37,65411.6,19.25
2018-12-05 07:00:00,67.03,electricity_prices,2,12,7,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143,0.9659258262890684,-0.2588190451025206,24.216,-2430.54,41011.77,18310.64,71600.48,19.25
2018-12-05 08:00:00,69.94,electricity_prices,2,12,8,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143,0.8660254037844387,-0.4999999999999998,24.216,-2504.87,41098.1,19079.02,73496.59,19.25
2018-12-05 09:00:00,68.17,electricity_prices,2,12,9,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143,0.7071067811865476,-0.7071067811865475,24.216,-4150.86,40604.45,21005.93,73184.08,19.25
2018-12-05 10:00:00,68.66,electricity_prices,2,12,10,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,-0.8660254037844387,24.216,-5295.08,40350.62,23389.65,73145.42,19.25
2018-12-05 11:00:00,68.79,electricity_prices,2,12,11,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143,0.258819045102521,-0.9659258262890682,24.216,-3693.8,40788.8,23512.52,73797.88,19.25
2018-12-05 12:00:00,67.06,electricity_prices,2,12,12,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0,24.216,-3160.72,40874.65,21824.61,72917.5,19.25
2018-12-05 13:00:00,67.78,electricity_prices,2,12,13,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143,-0.2588190451025208,-0.9659258262890684,24.216,-1825.62,40936.15,20029.62,72225.48,19.25
2018-12-05 14:00:00,68.7,electricity_prices,2,12,14,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143,-0.4999999999999997,-0.8660254037844388,24.216,-1381.38,40954.8,18534.26,71667.51,19.25
2018-12-05 15:00:00,68.77,electricity_prices,2,12,15,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143,-0.7071067811865471,-0.7071067811865479,24.216,-2130.73,40331.24,18807.9,71942.59,19.25
2018-12-05 16:00:00,67.54,electricity_prices,2,12,16,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143,-0.8660254037844384,-0.5000000000000004,24.216,-2687.6,39397.22,21984.39,73651.68,19.25
2018-12-05 17:00:00,69.45,electricity_prices,2,12,17,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143,-0.9659258262890684,-0.2588190451025206,24.216,-5803.97,39030.87,25499.3,75563.59,19.25
2018-12-05 18:00:00,68.09,electricity_prices,2,12,18,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143,-1.0,-1.8369701987210292e-16,24.216,-7263.2,38461.75,27951.46,74751.26,19.25
2018-12-05 19:00:00,63.03,electricity_prices,2,12,19,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143,-0.9659258262890684,0.2588190451025203,24.216,-9084.28,37820.07,29253.96,73480.83,19.25
2018-12-05 20:00:00,53.41,electricity_prices,2,12,20,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143,-0.8660254037844386,0.5000000000000001,24.216,-9224.9,35828.98,29715.95,70022.95,19.25
2018-12-05 21:00:00,49.21,electricity_prices,2,12,21,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143,-0.7071067811865477,0.7071067811865474,24.216,-10122.22,33483.94,30061.14,66365.57,19.25
2018-12-05 22:00:00,48.57,electricity_prices,2,12,22,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143,-0.5000000000000004,0.8660254037844384,24.216,-10302.59,31433.53,29760.05,63439.96,19.25
2018-12-05 23:00:00,46.54,electricity_prices,2,12,23,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143,-0.2588190451025215,0.965925826289068,24.216,-11164.46,30056.38,29402.56,58882.64,19.25
2018-12-06 00:00:00,41.01,electricity_prices,3,12,0,0,0,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,0.0,1.0,24.216,-11327.48,28652.67,28616.01,55409.37,19.25
2018-12-06 01:00:00,42.26,electricity_prices,3,12,1,0,0,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,0.2588190451025207,0.9659258262890684,24.216,-10136.5,27278.9,27656.46,53381.16,19.25
2018-12-06 02:00:00,41.74,electricity_prices,3,12,2,0,0,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,0.4999999999999999,0.8660254037844387,24.216,-10546.27,27441.45,27160.64,52223.09,19.25
2018-12-06 03:00:00,41.98,electricity_prices,3,12,3,0,0,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,0.7071067811865475,0.7071067811865476,24.216,-9301.24,28043.8,26762.54,52634.67,19.25
2018-12-06 04:00:00,42.07,electricity_prices,3,12,4,0,0,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,24.216,-9495.47,29033.31,25846.25,54235.87,19.25
2018-12-06 05:00:00,47.7,electricity_prices,3,12,5,0,0,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,0.9659258262890684,0.2588190451025207,24.216,-10018.8,31903.76,24734.55,57636.47,19.25
2018-12-06 06:00:00,54.04,electricity_prices,3,12,6,0,0,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,24.216,-8131.99,35949.34,24034.5,65339.61,19.25
2018-12-06 07:00:00,64.04,electricity_prices,3,12,7,0,0,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,0.9659258262890684,-0.2588190451025206,24.216,-5847.94,38820.54,23429.28,71480.21,19.25
2018-12-06 08:00:00,67.17,electricity_prices,3,12,8,0,0,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,0.8660254037844387,-0.4999999999999998,24.216,-3829.62,39304.49,22310.57,73490.31,19.25
2018-12-06 09:00:00,66.95,electricity_prices,3,12,9,0,0,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,0.7071067811865476,-0.7071067811865475,24.216,-3619.89,39171.22,22062.85,73929.61,19.25
2018-12-06 10:00:00,67.29,electricity_prices,3,12,10,0,0,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,24.216,-3700.39,39181.42,23461.87,74477.51,19.25
2018-12-06 11:00:00,67.07,electricity_prices,3,12,11,0,0,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,0.258819045102521,-0.9659258262890682,24.216,-3869.4,38592.98,24625.88,75250.59,19.25
2018-12-06 12:00:00,66.11,electricity_prices,3,12,12,0,0,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,24.216,-3931.95,38630.11,25704.33,74619.14,19.25
2018-12-06 13:00:00,65.23,electricity_prices,3,12,13,0,0,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,-0.2588190451025208,-0.9659258262890684,24.216,-4213.02,37939.92,27165.55,74189.36,19.25
2018-12-06 14:00:00,64.23,electricity_prices,3,12,14,0,0,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,24.216,-5847.82,37906.92,26491.93,73380.13,19.25
2018-12-06 15:00:00,60.85,electricity_prices,3,12,15,0,0,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,-0.7071067811865471,-0.7071067811865479,24.216,-6093.23,38470.98,26708.87,73447.65,19.25
2018-12-06 16:00:00,61.99,electricity_prices,3,12,16,0,0,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,24.216,-5876.16,37887.26,28069.62,74529.29,19.25
2018-12-06 17:00:00,58.55,electricity_prices,3,12,17,0,0,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,-0.9659258262890684,-0.2588190451025206,24.216,-6260.19,37722.85,29875.17,75672.39,19.25
2018-12-06 18:00:00,55.84,electricity_prices,3,12,18,0,0,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,-1.0,-1.8369701987210292e-16,24.216,-7110.78,36930.18,31577.72,74832.93,19.25
2018-12-06 19:00:00,53.18,electricity_prices,3,12,19,0,0,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,-0.9659258262890684,0.2588190451025203,24.216,-7568.04,35513.11,33071.5,73549.35,19.25
2018-12-06 20:00:00,51.06,electricity_prices,3,12,20,0,0,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,-0.8660254037844386,0.5000000000000001,24.216,-8853.2,31760.05,34151.61,70362.77,19.25
2018-12-06 21:00:00,49.08,electricity_prices,3,12,21,0,0,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,-0.7071067811865477,0.7071067811865474,24.216,-9492.73,28638.22,35126.21,65872.35,19.25
2018-12-06 22:00:00,46.62,electricity_prices,3,12,22,0,0,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,-0.5000000000000004,0.8660254037844384,24.216,-10604.74,26093.8,35646.24,62367.05,19.25
2018-12-06 23:00:00,37.87,electricity_prices,3,12,23,0,0,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,-0.2588190451025215,0.965925826289068,24.216,-11737.68,23322.19,36565.44,57451.58,19.25
2018-12-07 00:00:00,35.83,electricity_prices,4,12,0,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0.0,1.0,24.216,-11113.2,21105.82,36845.65,53729.75,19.25
2018-12-07 01:00:00,32.17,electricity_prices,4,12,1,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0.2588190451025207,0.9659258262890684,24.216,-10860.55,19952.98,36871.71,51795.8,19.25
2018-12-07 02:00:00,29.88,electricity_prices,4,12,2,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,24.216,-11058.84,19392.45,36264.56,50606.58,19.25
2018-12-07 03:00:00,28.59,electricity_prices,4,12,3,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0.7071067811865475,0.7071067811865476,24.216,-9874.16,19324.04,34967.66,50846.27,19.25
2018-12-07 04:00:00,26.43,electricity_prices,4,12,4,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,24.216,-9186.86,20106.69,34386.28,52644.45,19.25
